4458163;;A mountain biking facility created by the Forestry Commission on the Black Isle.;;neutral
4463203;;Maintained by the Forestry Commission. The road leading to the car park is, unusually, concrete; the central mound has some exposed concrete, and there are patches of hardstanding nearby, which might indicate former military use. This is confirmed at http://www.newforestheritage.org/yew-tree-heath-anti-aircraft-battery-s16/ - the site was a WWII anti-aircraft battery.;;neutral
4466719;;Luxury accommodation - 'Forest Retreat' - run by the Forestry Commission.;;neutral
4472438;;Operated by the Forestry Commission.;;neutral
4484036;;One of the two arms of a Forestry Commission car park off Deerleap Lane.;;neutral
4484399;;A small Forestry Commission woodland at the western end of Fife.;;neutral
4484621;;The 400-acre Bourne Wood attracts thousands of visitors every year and many of them are elderly who like to stop occasionally and so the Forestry Commission has erected wooden seats alongside many of the main paths where they can sit and rest awhile before resuming their walk.;;positive
4484823;;One of the more enduring exhibits in the sculpture trail established at Bourne Wood was entitled Sculpture for the Wood carved from a large block of Ancaster stone by Paul Morrison depicting a couple sitting and relaxing amid the bracken which he described as "a metaphor of our relationship with the woodland". The trail was launched by the Forestry Commission in 1991 although many of the exhibits have since been vandalised or neglected.;;neutral
4486968;;A small Forestry Commission car park off Furzey Lane.;;neutral
4493021;;Operated by the Forestry Commission.;;neutral
4494245;;A Forestry Commission plantation.;;neutral
4498390;;The Forestry Commission has allowed some of the woodland to grow naturally. This is above a small car park.;;positive
4499017;;There is a series of ponds along a burn here. The Forestry Commission has left many acres to either grow wild, or under oak here. The place was very noisy, mainly due to the willow warblers.;;neutral
4500246;;On the edge of the Forestry Commission woodlands north east of Glenfiddich. The sign was a goml one, from the windfarmers who were putting anemometer masts up in this highly unsuitable scenic and peat covered area. I suppose there is a desperate health and safety issue around getting within a kilometre of a temporary mast being erected by non-existent workmen. There was no such nonsense on the track running up Glenfiddich.;;neutral
4501327;;A Forestry Commission woodland overlooking Glen Fiddich;;neutral
4501927;;The contrast between the management regimes of the Forestry Commission and UPM Tilhill can be seen here, with the FC feeling free not to cover every square metre with Sitka spruce.;;positive
4502733;;Once inside the Forestry Commission's land the floor of the cutting becomes drier.;;neutral
4506030;;Forestry Commission plantation on the east side of Glen Fiddich.;;neutral
4508823;;Running beside the Forestry Commission plantation on Hill of Clais nan Earb.;;neutral
4508885;;A 1980s Forestry Commission plantation.;;neutral
4511106;;Operated by the Forestry Commission;;neutral
4513456;;Addressed in the listing as Turner's Hill Road Mill Place Farmhouse is a 16th century and later Grade II Listed 'H' shaped farm house with a fine Elizabethan chimney stack. The estates website claims the former iron master's hall house was built about 1320 on a Roman iron ore extraction site. The area prospered as a foundry until the end of the English Civil War in the mid 17th century. English horticulturist and author William Robinson owned the 1000 acre Gravetye Estate and on his death in 1935 left the estate to nation to be used for the study of forestry. Christen Monge bought the 150 acre Kingscote Estate from the Forestry Commission in 1998 and completely restored the house.;;neutral
4516776;;Forestry Commission carpark near the river Ystwyth at Trawscoed;;neutral
4517118;;Mature pines contrast with the young Forestry Commission plantation on the opposite side of the glen.;;neutral
4517131;;A burn in a gap in the Forestry Commission's trees in Glen Fiddich.;;neutral
4517156;;The Forestry Commission woodlands on the east side of Glen Fiddich. View from the A941.;;neutral
4517363;;Forestry Commission woodland near Llanafan;;neutral
4518991;;Forestry Commission Car Park, off B3054.;;neutral
4520179;;Although part of the Bardney Limewoods National Nature Reserve there are extensive areas of standard Forestry Commission conifers as seen on the right.;;neutral
4528825;;Forestry Commission car park at the western edge of Norley Inclosure.;;neutral
4528875;;The track is longer than mapped, a relief as it was hard work getting from the road end over in the Forestry Commission plantation to the north.;;neutral
4531273;;A two-winged Forestry Commission car park, serving a popular visitor site.;;neutral
4533933;;Primroses in a fine deciduous woodland. The track links up with the Forestry Commission's road to the Loch Arthur road over Meikle Hard Hill.;;neutral
4535677;;A logging road runs the length of the Forestry Commission plantations on Cuil Hill, Redbank Hill and Meikle Hard Hill. This is near its highest point.;;neutral
4535756;;The road here has a branch which links up with a Forestry Commission road over to the Loch Arthur road at Kinharvie.;;neutral
4536307;;This is Forestry Commission country, and the track is heavily used by their vehicles. It is a public footpath, Swynnerton 18.;;neutral
4542212;;A bleak scene, though the gorse has not been killed, and will regenerate; probably part of a Forestry Commission programme to occasionally control gorse for conservation purposes.;;neutral
4544229;;Black-headed Gulls have been associated with the Delamere area since the 16th century, but all breeding ceased by 1965. However in 1996 the Forestry Commission abandoned tree production in this the wettest part of the forest, and allowed the area to flood, re-creating Blakemere Moss. By 1999 Black-headed Gulls had colonised the lake, and numbers reached 1,000 pairs by 2005.;;neutral
4549078;;At the northern end of the Forestry Commission car park, giving access to the inclosure.;;neutral
4554159;;A small Forestry Commission car park on Open Forest, named after nearby [[4554156]].;;neutral
4557222;;One of, originally, many such bays on the former WWII airfield; now part of the Forestry Commission's Beaulieu Heath Car Park: http://www.thenewforestguide.co.uk/history/forest-airfields/beaulieu/raf-beaulieu/;;neutral
4557235;;Leading from the Forestry Commission car park to Open Forest; the road ahead was once the perimeter road of the WWII airfield: http://www.thenewforestguide.co.uk/history/forest-airfields/beaulieu/raf-beaulieu/;;neutral
4560598;;Sloping down towards Dark Water. The word "common" suggests that this stretch of land was not originally Open Forest, but an "adjacent common", owned by a local manor, in this case, probably Langley. Whatever, the common shares features of Open Forest nearby, and is managed by the Forestry Commission.;;neutral
4569447;;The Wye Valley Walk passes through here. Although I can now see, having been there, why this is called Whitestone, it is slightly irritating that the Forestry Commission use names that do not appear on the Ordnance Survey maps. And the OS are not always good at indicating exactly where the car park is. (The same goes for pubs!) So, needing this as a meeting point, I had to refer to it as the Bargain Wood car park. We did all meet up, but things could easily have gone wrong.;;neutral
4572388;;Bird hide? Looks like its used as a bird hide. Sign on it indicates its owned by the Forestry Commission. From old maps it appears that this structure sits directly on top of an old air shaft and the barrier around would suggest that.;;neutral
4575592;;On the hillside across the valley from Edlingham an area of heather has been the subject of controlled burning. Behind is the Forestry Commission owned Wide Hope plantation.;;neutral
4575609;;A gateway into the Forestry Commission owned Wide Hope Plantation.;;neutral
4579957;;Forestry Commission car park, off B3054.;;neutral
4580300;;A fine gravelled path leads from the Forestry Commission car park near Contin towards View Rock. The start of the walk passes through a deciduous forest.;;neutral
4580304;;Looking backwards along the route already travelled towards the Forestry Commission car park. The path has a fine gravelled surface.;;neutral
4580315;;This section is in open moorland where the forest has been cleared. The footpath starts at the Contin Forestry Commission car park.;;neutral
4582844;;There is a waymarked path to View Rock from the Contin Forestry Commission Car Park. At a corner there is a view over farmland towards Loch Kinellan that contrasts with the woodland of the rest of the walk. Little known is that Loch Kinellan supports a pair of Slavonian Grebes!! Blackmuir Wood and the Catsback Ridge are seen behind the lake.;;neutral
4592636;;In the Glenbervie Inclosure part of the Forestry Commission woodland. An information board is on the left.;;neutral
4592649;;In the Willow's Green Inclosure part of the Forestry Commission woodland.;;neutral
4592659;;The way to the main car park to the right, and to the left, the way to the Forestry Commission offices.;;neutral
4594855;;This public access land is apparently owned by the Forestry Commission although only some of it is planted. It lies between the community woodland at Sefton and the Lunt Meadows flood prevention area which is managed as a nature reserve by the Lancashire Wildlife Trust.;;neutral
4598326;;These towering wooded carvings stand as guardians of the footpath to Henhurst Road. Jeakins is a Forestry Commission Country Park http://www.forestry.gov.uk/northkent;;neutral
4601703;;Forestry Commission woodland. A view from the public bridleway along the northern margin of Farnham Heath nature reserve across the unmarked boundary. Oddly there is another public bridleway just within the wood on the terrace visible here. The bridleways run closely parallel for a considerable distance.;;neutral
4601868;;Part of the Forestry Commission's Alice Holt Forest.;;neutral
4607961;;King's Wood is an ancient woodland site managed by the Forestry Commission. It has a wide range of flora and fauna.;;neutral
4609826;;Road in from the South Loch Rannoch road to the Forestry Commission car park at Carie.;;neutral
4609829;;One of the waymarked paths from the Forestry Commission car park at Carie. Mature trees are often left standing near the car parks.;;neutral
4610340;;There are forestry operations in this wood carried out by the Forestry Commission.;;neutral
4610474;;Lady Culbin is the largest sand dune in the forest although now covered by trees. The sands are still moving and many of the tallest trees now have buried lower trunks. The Forestry Commission have dug one out as an example. Where they have been buried the trunks taper towards the root. The buried trunks do not show the same growth in width.;;neutral
4610641;;The Forestry Commission did not plant the steep slopes above the Allt na Bogair, leaving things open for the birks.;;neutral
4614064;;The northern reaches of the huge Forestry Commission plantations near Lairg.;;neutral
4614091;;At the edge of the Forestry Commission wood, with Haynes Green Road outside on the left. The almost customary Hornbeams line the boundary bank.;;neutral
4622945;;Borgie is shown as forested on 1920s mapping and was probably an early Forestry Commission plantation.;;neutral
4624430;;A Forestry Commission path runs out of the village.;;neutral
4629370;;Birches on the edge of a large Forestry Commission plantation.;;neutral
4630558;;The sign states that the park is a National Nature Reserve and a Scheduled Ancient Monument. There is a website: www.birmingham.gov.uk/suttonpark Other organisations' logos on the sign are from West Midlands Police and Forestry Commission England. Facts and organisational statuses have not been checked.;;neutral
4640160;;Each little plug of soil contained one tree-to-be. A painstaking job for the volunteers who carry out many of the routine jobs at Trees for Life. At the scale of the photo the plugs look empty but this is just an illusion. A number of the trees in the nursery at Dundreggan would destined for the Forestry Commission.;;neutral
4640798;;Coire Loch, surrounded by trees with lilies evident on its surface. Picture taken from a natural viewpoint on the circular walk to Coire Loch from the Forestry Commission Dog Falls carpark.;;neutral
4642039;;Netherclay Community Woodland borders the River Tone in Bishops Hull. With support from the Forestry Commission and the help of the Parish council and local volunteers, they have planted over 5000 native trees of oak, ash, black poplar, dogwood and hazel there. The Somerset Wildlife Trust has since bought the adjoining site and also planted it up with native trees.;;positive
4643812;;This Forestry Commission track is part of the National Cycle Route 18 from Ashford to Tunbridge Wells. Route 18 has only 7 miles of off road track. http://www.sustrans.org.uk/sites/default/files/documents/ashfordtunbridge.pdf.;;neutral
4648981;;The Ae Line contours through young Sitka above the Capel Water. The Forestry Commission is considering moving away from Sitka here in the future due to projections of higher winds and a drier climate. Windthrow is a big problem in Ae.;;neutral
4649046;;A road signed Barnhill. There are numerous small Forestry Commission holdings in the area.;;neutral
4650127;;The trees are outside the Forestry Commission holding. Around 1995 quite a bit of land around Mitchelslacks was planted with conifers.;;neutral
4656407;;The long straight road from Elsdon passes the newly replanted Fairnley Plantation. This woodland has a Forestry Commission sign, but the crud on the maps suggests that it is not Forestry Commission. The far larger Harwood Forest is on the right.;;neutral
4660207;;The start of the Forestry Commission trail to the hut circles and cairns on the hill at Lairg.;;neutral
4663971;;This area was a conifer plantation, including Sitka spruce and Lodgepole pine. That was cleared a few years ago, and it is being restored as Caledonian forest. Now plenty of piles of brashing, along with heather, rosebay willowherb and a few birch trees growing. This is close to the top edge of the cleared forest, with a fence visible to the right. That is also the boundary of the Forestry Commission land, and the edge of the Glen Affric National Nature Reserve.;;neutral
4665325;;Provided by the Forestry Commission.;;neutral
4668060;;Or "Why do outsiders muscle in and rename our woodlands". The M word appeared around 1970 and is now overwhelming. Haye Park and Bringewood (the established forest name, going back to Saxon times) are being displaced. Mortimer Forest was originally coined as the Forestry Commission's administrative name for all of their woodlands between Bishop's Castle and Leominster. Please, Forestry Commission, give us our names back before my (the last "Bringewood") generation disappear. The sign is at Black Pool car park at the foot of Haye Park.;;negative
4672106;;An old pre-Forestry Commission track in Bringewood. As usual here it is gullied. Place names here tend to get mangled as locals are priced away and Maryknoll (often written as one word) is pronounced as in the ceremony, not as a girl's name.;;neutral
4672144;;Now rather bracken covered. Climbing Jack is supposed to have got its name from oak woods. The oaks hung on until the mid 20th century when they were mostly killed by the Forestry Commission. You can still find standing dead oaks in Haye Park.;;negative
4672662;;A track, often muddy links Hanway Common and Climbing Jack Common with little loss of height. The Hope is below on the left and a good place to see the ring barked ancient oaks killed by the Forestry Commission in the 1950s.;;negative
4673855;;Grassed over and little used. A dense road network is a sign of an early Forestry Commission plantation.;;neutral
4674382;;The Duke of Argyll who owned most of Mull sold the lands around Tobermory in 1788 to the British Fisheries Society. The Estate was sold in 1821 to Hugh Maclean of Coll who built Aros House, then known as Druimfin House (access to the house was originally by way of Druimfin). The house was designed by William Burn in 1825 but was never completed as intended. In 1846 Aros passed to David Nairn of Drumkilbo. Alexander Crawford from Edinburgh acquired the Estate in 1850 and died a few years later so in 1856 the Estate was bought by Farquhar Campbell. The saw mill on the estate was built just before its sale in 1873. The Allan family owned and lived in Aros House from May 1874 to 1959. Bryce Allen who paid GBP 98,000 for the estate never lived here but bought the land with the profits from his Liverpool shipping firm. Alexander, his son, carried out alterations to the house and the family ran the house and park until 1959 when it became a financial burden. The Allan's sold the estate to the Forestry Commission who had no use for the house that was sold to a private buyer and stripped of its fine oak panelling and roof lead. Becoming a danger, the house was demolished by the Army in 1962. In 1969 the Forestry Commission opened the former grounds of Aros House to the public.;;neutral
4676770;;The boundary of the Forestry Commission owned bit of Newcastleton according to the purple rubbish that ruins Ordnance Survey maps. A path along a ride joins two road ends with another road that runs up to the police mast on Larriston Fells. That road is by the older trees in the background.;;neutral
4711250;;View northwest from Cnoc nan Eilid (knoll) over the River Lair gorge, Coire Earba, towards the summit of Beinn Liath Mhor (926 m, 3038 ft). The summit, being over 3000 ft high, is classed as a 'Munro'. Most of the hills in the background are part of the Achnashellach Estate, which is under the same ownership as the Miserden Estate in Gloucestershire. The gorge and woodland in the foreground and middleground are government owned (Forestry Commission) land - a fact which is highlighted by the purple boundary on the Ordnance Survey map.;;neutral
4717086;;Blakemere Moss was drained in around 1815, supposedly by prisoners from the Napoleonic Wars. During the 19th century, it was unsuccessfully planted with oak, and later with Scots pine. The Forestry Commission planted the moss with pine and western hemlock during the 1940s, which proved uneconomic. It was decided in 1992 to restore Blakemere Moss as a wetland environment, which was achieved in 1998 by clear-felling the area and then flooding it. The restored lake now provides a habitat for wildlife, particularly birds. Following the success of this project, it was announced in January 2010 that a further 33 hectares (82 acres) of drained fenland at four sites in the Delamere Forest area would be rewetted as part of Natural England's "Wetland Vision" scheme. *Source: Wikipedia;;neutral
4722584;;One of the routes marked out from the car park. This is one of the largest protected woodlands in southern England. The RSPB helps to manage the area with other conservation bodies. Habitats include heathland, open glades, and mature woodland. Financial support towards conservation management comes from the Forestry Commission, Defra and Natural England.;;neutral
4723008;;The 64 ha ancient wood is 2/3 Forestry Commission and 1/3 Essex County Council owned. This area is in the former part. This part has broad rides, but generally unsurfaced and seasonally muddy. Most of this one, leading to the car park, is not too bad.;;neutral
4729504;;Forestry Commission woodland above the A836.;;neutral
4744333;;A logging road, active at the time of visit. Things have changed since the 1990s when ascents of Law Kneis involved dodging a local who was obsessed with keeping folk off his land, and that of the Forestry Commission. No road then, and an ascent often involved steep pechs up rough rides.;;neutral
4746143;;The bridge was built in the 1990s, before the road bridge downstream. It serves a series of waymarked walks and was very welcome as it gave a sporting chance of climbing Law Kneis without the knowledge of a local Get Orf Somebodyelse's Land type of some infamy. (The somebody else being in this case the Forestry Commission). No problems nowadays.;;negative
4754729;;Believed to be the reservoir that supplied the WWII gun emplacement/camp above Reraig in the area of the view point shown on the OS map (NG810276). When the "Red Trail" was constructed it was filled in by the Forestry Commission.;;neutral
4757755;;The new visitor centre built in 2008 is on the site of the old Grizedale Hall which was built in 1905 for Harold Brocklebank member of a wealthy Liverpool Family. He lived there until his death in 1936 when the estate was taken over by the Forestry Commission. It became a Prisoner of war camp for German officers in the Second World War and the building was demolished in 1957.;;neutral
4761537;;Not the usual forestry tack, as the woodland is rather remote, but the sign does say Forestry Commission.;;neutral
4762076;;Forestry Commission plantation.;;neutral
4762081;;Entrance to the car park at a Forestry Commission woodland near Dornoch.;;neutral
4762082;;A Forestry Commission plantation.;;neutral
4763554;;The Forestry Commission Cycle Trails extend both sides of the minor road to Eathie.;;neutral
4763612;;A small section of the 2.3 mile Black Trail walked as the sun was setting. According to the Forestry Commission "One of Scotland's trickiest blacks and technical enough to get your heart beating very fast.";;neutral
4771983;;The Forestry Commission woodland of Ashes Wood is on the left.;;neutral
4772000;;A slight ditch, with the Forestry Commission Ashes Wood on the left. The private woodland on the right is not much different here.;;neutral
4773571;;There is a good car park here, it used to be signposted by the Forestry Commission from the A830 but no longer. Very useful for some good hill days in the area as well as the fine road along Loch Shiel.;;neutral
4779887;;Beyond the first field is Belmaduthy Dam Nature Reserve leased from the Forestry Commission to the Scottish Wildlife Trust. The Reserve has rare orchids and butterflies and preserves an original undrained segment of the Black Isle.;;neutral
4787320;;Befitting its significance as an undrained segment of the Black Isle, the Belmaduthy Reserve attracted fog of its own as the light of the afternoon drained and cloud started to roll in. The Nature Reserve is leased by the Scottish Wildlife Trust from the Forestry Commission and is well known for its orchids and butterflies that are attracted to the combination of calcareous streams and an overlying acid soil. ;;neutral
4788009;;The large Forestry Commission area of Grizedale Forest lies between Coniston Water to the west and Windermere to the east with Esthwaite Water to the north east. Public access is excellent and there are numerous tracks and paths throughout. Looking through the trees you can often see, as here, remnants of dry stone walls, a past reminder that this was previously an upland sheep farming area. Grizedale is famous for being one of the first sculpture parks in Britain, the first commissions dating from 1977.;;positive
4789369;;Part of the Forestry Commission walks network starting from Balmacara Square. This is the steep(-er than it looks) section in the oak wood above the path between Reraig and Kirkton.;;neutral
4792822;;An area of forest is no more. Much of the timber lay in neat stacks by the forest road while other timber still lay on the ground. The Forestry Commission plan for Drumderfit Hill includes planting replacement larch to improve the visual appearance of this prominent hill and for its timber value. Munlochy is the village below the woodland and the view extends to the Millbuie Forest on the ridge of the Black Isle.;;positive
4792769;;With Carron Crag on the far left horizon. [[2685892]] The whole of the Forestry Commission's Grizedale Forest is criss crossed with walking and cycling trails. This is taken from the Ridding Wood Trail, the shortest and easiest trail in the Forest.;;neutral
4805562;;Heading away from the car park in this Forestry Commission woodland - one of the 'Thames Chase' series of woods.;;neutral
4805741;;Forestry Commission woodland - one of the 'Thames Chase' series of woods.;;neutral
4810551;;Bishop Wood is a 850 acre [350 ha] mixed lowland wood on the Humberhead levels. It is managed as open-access woodland by the Forestry Commission. Drainage ditches have been dammed since 2010 to retain rainwater longer.;;neutral
4817911;;A local described a route with dense gorse in the area calling it the Priest's Road. Later the route which is waymarked on Redmyre land, does become an attractive single track path through gorse and broom, before passing through a Forestry Commission plantation. Well worth walking/riding.;;neutral
4819760;;The Forestry Commission bit.;;neutral
4820937;;The southern edge of Pillar wood. Contiguous with the forestry commission land at Bourne Wood, but not part of it and signed to prohibit public access.;;neutral
122328;;Entrance to Forestry Commission park area;;neutral
122318;;Looking towards Bwlch Tyddiad from the edge of Forestry Commission land at Graigddu-isaf;;neutral
122322;;Nant Llyn-du in Forestry Commission area near Ffridd Maes-gwyn;;neutral
290629;;The infant Afon Berwyn is in the foreground. Viewed from within the Forestry Commission Cwm Berwyn Plantation.;;neutral
290924;;The Forestry Commission sign indicates a parking area and viewpoint but the cleared forestry has left a very unattractive 'moonscape'.;;negative
4833406;;Approaching the end of a long straight road. At Fuaran a' Mhadaidh the public road ends with a track continuing through Forestry Commission woodland to the B9006.;;neutral
4834631;;I couldn't resist taking a photo when this dog appeared carrying a sizeable piece of wood on the Galashiels to Melrose cycle and walking route on the former Peebles branch railway line. I asked the walkers if it was alright to take a photograph and remarked that I wouldn't fancy playing fetch the stick. They said the dog often carries bigger pieces of timber - sounds like the Forestry Commission could be interested!;;neutral
4858375;;This glorious piece of woodland planted in the 1920's by the Forestry Commission lies near the coast and is home to a host of wildlife and flora.;;positive
4872895;;View from a Forestry Commission bridge not far off where it joins the outflow from Loch Ard and becomes the Forth.;;neutral
4872897;;Upstream of the Forestry Commission footbridge near Milton.;;neutral
4872900;;View from a waymarked Forestry Commission path.;;neutral
4874261;;Looking into Drumore Wood from the road near Duchray Castle. Drumore Wood is an old woodland which was later surrounded by Forestry Commission conifers.;;negative
4876991;;The bridge is at the top of the path shown in [[4876974]]. The warning notices (Forestry Commission Scotland) explain that the area to the south-west is temporarily closed off because of windblown trees ([[3868960]]).;;neutral
4883773;;I was rather dreading the challenge of finding this spot, because I was aware from the descriptions of the stone circle here that it had been destroyed in the late 1860s and the site subsequently planted with forestry. After checking the First Edition six-inch map and the satellite view, I fully expected to have to crawl through dense stands of Sitka Spruce after a long wet trek up the hill, with no GPS reception to confirm that I was in the right place. In the event, to my pleasure and great relief, I discovered that the Forestry Commission has constructed a fine new road right to the very spot, which (according to my GPS) is just in the trees in the middle of this view. I did peer more closely into the gloom, but can confirm that there is nothing to be seen of the circle. It is one of three RSCs of which no trace is now visible on the ground, but where there is sufficient documentary evidence to show that there was at one time a recumbent setting, the others being [[[4799781]]] and [[[4712009]]]. See https://canmore.org.uk/site/17326/hill-of-milleath for more details.;;positive
4884749;;A Forestry Commission Scotland sign beside the gate leading from the Crow Road onto the fells [http://www.geograph.org.uk/photo/4884742].;;neutral
4889009;;The waymarked cycle route, optimistically marked as singletrack on the Forestry Commission map. It isn't, but it is still a lovely ride through fine pine woods.;;positive
4889956;;Forestry Commission woodland above the Kyle of Sutherland.;;neutral
4910920;;The barrier is across a road into Forestry Commission Wales http://www.geograph.org.uk/photo/4910897 land from a bend in Cefn Carnau Lane.;;neutral
4910930;;Into the Warren (Forestry Commission Wales woodland) from this http://www.geograph.org.uk/photo/4910920 barrier.;;neutral
4910963;;Viewed across Cefn Carnau Lane in Wernddu, east of Caerphilly. An entrance http://www.geograph.org.uk/photo/4910920 to the Warren (Forestry Commission Wales woodland) is behind the camera.;;neutral
5016198;;Forestry Commission access woodland. This is also a public footpath.;;neutral
4921765;;Forestry Commission access land beside Rydon Lane, unnamed on maps.;;neutral
4924209;;Outside the Forestry Commission visitor centre.;;neutral
4925021;;The Forestry Commission left a strip unplanted on either side of the Duke's Pass road. It is now being colonised with self seeded trees.;;neutral
4925043;;From a Forestry Commission car park in Achray Forest.;;neutral
4926505;;Forestry Commission car park in Achray Forest.;;neutral
4930889;;Stilton Woods still causes me nightmares 43 years after doing my first orienteering event there. I remember spending ages in a thick impenetrable forest searching for the control in a depression. Two colour map, black and white. It ended up with about a dozen of us all going round in circles. Then bingo; someone found it. It's still a dark and dingy forest especially with the threat of snow and when the path decides not to play ball. Not lost exactly, just slightly off piste. Sometime in the naughties the Forestry Commission began to clear fell. This rock outcrop of course sandstone on Thimbleby Banks had previously been hidden away in the forest. It goes by the name of Hanging Stone, which is not uncommon; I know of at least two others on the North York Moors. This one though is a stone that truly hangs and with a view of the Vale of Mowbray well worth the visit. A good clear day would be better. Below the rock outcrop is a farm called Nun House. The name probably derives from a cell of a nunnery but more interesting is the story that somewhere on the farm is a treasure of gold buried in the skin of a bull.;;negative
4933401;;Road into the Forestry Commission Scotland's Braeval woodland.;;neutral
4933429;;Junction of the A81 and the road into Forestry Commission Scotland's Braeval woodland.;;neutral
4943481;;A small Forestry Commission woodland near Livingston. It was mapped by Interlopers in the early 1980s but forestry workings have since left insufficient runnable forest for use today.;;neutral
4950764;;The Boundary fence at the top of the Forestry Commission Land just south of the village of the Rogart in the county of Sutherland.;;neutral
4955040;;The boundary of the Forestry Commission woodlands is backed up by a deer fence.;;neutral
4955048;;The east Loch Etive road leaves the Forestry Commission woodlands.;;neutral
4955058;;The birch woods here look long established, but I remember conifers here in 1988 and the rotting trunks can be seen on the forest floor. There has been a drastic change in policy and probably connected to the regeneration projects further along the loch and in Glen Kinglass. One of the pictures of this square from 1990 is unreliable but this shot from 1970 shows the area before the Forestry Commission [[3612051]].;;neutral
4955066;;Former Forestry Commission plantation shown as open land in 1970 [[3612051]] ( a later photograph on the site from 1990 is not trustworthy). Conifers were once planted here but cut down around 1990 and the hillside has rapidly reverted to birch wood. The trunks of the departed conifers can be seen in the photograph. This photograph makes me feel very old - I revisit a place and find a new forest has appeared.;;neutral
4955080;;Forestry Commission woodlands. Some of the conifers were removed allowing the return of birch woods. In the 1960s this was open land.;;positive
4955087;;The road to Glennoe, Inverliver, Ardmaddy and Glenkinglass Lodge passes through Forestry Commission woodland.;;neutral
4955088;;Forestry Commission woodland: left for Port na Mine, right for Glennoe, Inverliver, Ardmaddy and Glenkinglass Lodge.;;neutral
4974794;;I saw the memorial marked on the Explorer Map and wondered if I could find it, something of a challenge in this mature forest. As soon as I saw this mossy "dalek" shape, I knew that I had indeed found it. Although the Forestry Commission had left the site open, two fallen trees have fenced it off making it difficult to reach. A plaque on the other side explains that the memorial was erected by Balloch Fishing Club in memory of Claude Hamilton, who was their president from 1892 to 1908. This must have been an imposing memorial in its day, before the trees were planted around it.;;neutral
4974813;;The map shows the straight edge, running almost N-S, of this strip of woodland, and it indicates that it is also the boundary of Forestry Commission land.;;neutral
4974943;;The Forestry Commission has provided a watch point for a traditional lek site for Black Grouse. Sadly, only a few male birds use this lek now.;;neutral
5221306;;Every year sales take place at the Forestry Commission visitor centre in Hamsterley Forest. We bought one; a nordmann fir - those are at the left side of the collection.;;neutral
4981428;;After heading NNW for a few miles through the woods, the route emerges into the open at this point, though still flanked by trees on the east (the right), and there is a fine view from the path: Ben Lomond can be seen straight ahead, on the line of the path, with parts of Loch Lomond in front of it. A little to the left of it is a nearer small rounded hill, dark and wooded: it is [[3432125]]. The map shows the boundary of Forestry Commission land extending a little further to the west, and it might have been expected that there would have been trees to the left of the track here, but larger-scale mapping reveals that the currently-planted area does not extend right up to that boundary. At the extreme left of the image are several ranges of hills, one behind another; in increasing order of distance, the places at the far left edge of the picture are: Whinny Hill ([[NS3984]], 4 miles); Tom na h-Airidh ([[NS2886]], 11 miles); and Beinn Ruadh ([[NS1588]], 19 miles).;;neutral
4987667;;Forestry Commission sign with the usual Northumbria Police no camping signs. I know England is pretty hostile to unregulated outdoor activity and access, but why is this a police matter? Ironically it is in Scotland where criminalisation of camping is being promoted, thanks to the awful Loch Lomond and Trossachs National Park. There is no purple plague marking this as FC woodland on current maps.;;neutral
4995344;;A gate with a sign on it from the Forestry Commission of Scotland.;;neutral
4999335;;Leaving the green lane shown in [[[4999329]]] and running along the edge of a field towards the Forestry Commission wood.;;neutral
5000473;;Forestry Commission woodlands beside Loch Lomond.;;neutral
5000483;;Forestry Commission paths using a ride along a power line.;;neutral
5000485;;Forestry Commission plantation on the east side of Loch Lomond.;;neutral
5000500;;A Forestry Commission woodland by Loch Lomond. It is well provided for with paths, but I was not on one here.;;neutral
5007558;;This is almost certainly a track created by an enclosure award; they have long straight sections and are usually called 'roads', whlist the older tracks are 'lanes'. The plantation in the distance seems to be the only one made in a large area that was owned by the Forestry Commission, according to the Second Series 1:25000 maps.;;neutral
5015403;;The woodland is leased and managed by the Forestry Commission.;;neutral
5015417;;Opening up views towards the north end of Bassenthwaite Lake. Wythop Woods [or Forest] is leased and managed by the Forestry Commission.;;neutral
5015439;;Benefitting from the increased sunlight. Wythop Woods [or Forest] is leased and managed by the Forestry Commission.;;neutral
5015463;;Wythop Woods [or Forest] is leased and managed by the Forestry Commission.;;neutral
5018072;;Part of an area of Forestry Commission woodland;;neutral
5023557;;Although some dog owners do not seem to know that. Forestry Commission notice at Thornielee.;;neutral
5023574;;Looking across the Tweed Valley to large Forestry Commission plantings, some of which is new growth after the original planting matured and was cleared.;;neutral
5026931;;Forestry Commission car park on Wigmore Road.;;neutral
5036723;;The shell of this one building is all that remains of a small plot with the overly grandiose name of Castle Drake. It has appeared on maps as far back as the oldest I can find (1886) - which shows two small buildings. This remaining building only has narrow doorways at opposite ends of the low lean-to section on the north side. One internal doorway then leads into the tall main southern section, which itself is quite narrow. This is not a listed building and does not appear on the RCAHM database either. However, it is known to the Clwyd-Powys Archaeological Trust. A 1988 exercise referring to a 1981 site visit lists a recommendation to maintain the site in its current condition. See http://www.cofiadurcahcymru.org.uk/arch/query/page.php?watprn=CPAT9945 The Forestry Commission seem to have made an effort to preserve it when planting Glasfynydd Forest. That said, it is now becoming quite overgrown and the surrounding fence is falling over. See also [[5036703]] and [[5036702]];;positive
5042495;;Derelict building at Inverarish, and car park for Forestry Commission walks.;;neutral
